类别,书名,作者,价格,出版社,商家,简介
青春爱情文学,君子一诺：十年纪念典藏版,皎皎,27.40,青岛出版社,自营,故事的开端，皆因一个来不及的承诺。 你微微地笑着，不同我说什么话。而我觉得，为了这个，我已等待得久了。 ★ 青春文学十年经典回归，千万读者珍藏的暖心记忆。 ★ 人气作家皎皎成名之作，与《何以笙箫默》《那些回不去的年少时光》同期，超高读者口碑故事，百度搜索指数高达60万次，百度百科浏览指数达667624次，豆瓣万人高分评价，晋江、微博、贴吧等平台粉丝竞相热捧推荐的青春怀旧经典。 ★ 有很多的事情，往往是明知不可为而为之。做不做是一回事，结果如何又是另一回事，并不相干。诺不轻信，故人不负我；诺不轻许，故我不负人。 ★ 生命不会永远被拘囿于一时一地。至少，我们所拥有的，还有现在和将来。 ★ 随书附赠4万字独家番外及唯美 时光 海报 书签。 ★ 影视 游戏版权已售，敬请期待。 你可能还会喜欢 《致亲爱的你》：
青春爱情文学,昏黄（爱得发狂，是为昏黄。人气作家这碗粥热烈浪漫之作！当红流量小生×实力女吉他手！随书附赠“火”音乐会门票。）,这碗粥/白马时光,28.60,百花文艺出版社,自营,暂无简介
青春爱情文学,氤氲散【印签版】（网络原名《其雾》，人气作者刀下留糖 独具特色的“刀中带糖”代表作！一部精彩绝伦的浪漫史诗！）,刀下留糖/欣梦享,34.30,台海出版社,自营,★大神新作。网络热门作者刀下留糖，独具特色的 刀中带糖 代表作，网络原名《其雾》，高口碑古言力作！一部精彩绝伦的浪漫史诗！ ★刀中带糖。一个是名满天下的将军，一个是赤诚天真的小郡主，以一曲 渡魂 相识，在桃花树下相爱，只可惜所有幸福终止在了小郡主美好的年华。然而，小郡主历经千辛万苦 复活 归来，不为复仇，只为抚慰他的意难平。 ★无删减。内文几乎无删减，并新增独家番外 听说姻缘 长风有信 ，精彩纷呈。 ★赠品丰富。独家定制男女主Q版图像，先购先得。随书赠送呼葱觅蒜亲绘精美明信片、书签。
青春爱情文学,绝对掌控（套装共2册）,多梨/悦读纪,38.70,青岛出版社,自营,1.晋江多梨人气治愈之作，网络收藏10万 ，积分20亿。 2.社交恐惧的网络校园音乐人舒瑶vs城府极深的腹黑商界精英梁衍。接连不断的爆笑误会、出人意料的甜蜜陷阱、藏着秘密的高中盛夏 当她发现了往昔真相，会不会仍对他的套路与掌控欲甘之如饴？ 3.新增两则出版番外。番外《致樱桃》信件篇，纸短情长，甜中微酸。 4.随书附赠精美主题海报、表白书签。
青春爱情文学,等你的星光（全二册）,茴笙/记忆坊出品/有容书邦/发行,41.20,江苏文艺出版社,自营,★天才女演员VS国际影帝的浪漫恋曲 当资深迷妹遇上粉了多年的梦中偶像，当白富美萝莉遇上大叔级全民男神，一段不搭调却意外般配的恋情就此开场。 ★晋江金榜人气作者茴笙成名作，千万粉丝期盼已久的经典口碑作品 晋江三亿积分、亿万点击、长期盘踞收入金榜及各大榜单的经典之作，千万读者口碑推荐，市场期待值高。 ★一部专业、真实、热血、正能量爆棚的娱乐圈励志典范 说起娱乐圈文，《等你的星光》是不得不看的一篇。这本令人惊艳印象深刻的关于娱乐圈的小说，视角专业地勾勒出了娱乐圈的生活，女主步步进阶过程真实热血，数场精彩的戏中戏更是触人心弦。 ★全文精致修订 附赠三万字全新未公开番外两则【唯你不同】【繁花如锦】 影帝黎成朗公开恋情后，在微博贴了两张与女友的合影。 一张是多年以前，影帝刚刚出道， 他牵着一个小女孩
青春爱情文学,黛色正浓（上、下册）,笑佳人,34.30,青岛出版社,自营,◆当红言情作家笑佳人爆红新作，开启甜蜜恋爱新篇章，我想和喜欢的一切在一起 其中正好有你。 ◆所以 傲娇影服设计师和高冷禁欲上司（黑粉）恋爱了？ ◆我想和喜欢的一切在一起，其中正好有你 ◆独家甜蜜虐狗番外，一万点暴击正向你袭来，这不是演习！这不是演习！ ◆没有任何事情可以阻止我走向你 ◆我喜欢你，且从没变过 悦读纪重磅推荐： 《只要你也想念我》：「都市暖爱畅销书作家 沐清雨 继《时光若有张不老的脸》《若你爱我如初》后 超暖心力作」 用时间淬炼过的爱情，除了你，没有人能打败。 《总有人治得了你》：「萱草妖花 超人气之作」问世间情为何物，不过一物降一物。 《以宠为名》：「淡樱 爆笑都市言情」我怕自己做的不够好，让你以为爱情不过如此。 《后来我们会怎样》：「晋江
青春爱情文学,你的距离（印签版）,公子优,35.80,广东旅游出版社,自营,★ 人气作者公子优浪漫代表作 人类后腿 遇上 人类先锋 ？！跨越一切距离，光阴亦可平。? ★ 出版收录8500字独家番外 未公开作者后记。 ★ 内含8P精美彩插，随书附赠：小苍兰 钢笔异形书签、庭柏手写明信片、庭柏Q图贴纸、 生日惊喜 DIY立体小剧场。 ★ 内外双封设计 外封专色印刷、色泽鲜亮，内封高级配色、简约雅致；内文精选80G鲁阳书纸，质感细腻，极具收藏价值！
青春爱情文学,如意娘（全二册）,茂林修竹/记忆坊出品/有容书邦/发行,41.20,江苏凤凰文艺出版社,自营,1女主身世成谜，于乱世之中沉浮却仍不减风华。文能安邦治国，武能领兵杀敌。2深情霸道的天子vs君子如风的世家子弟高手对阵，胜负难解！谁能赢得佳人芳心？
青春爱情文学,蜉蝣签名本（赠送定制转盘小立牌+亚克力仿CD+吧唧x2个),冷山就木/力潮文创,41.20,长江出版社,自营,林鹤 沈安，校园到社会。两个失去一切的少年人如同蜉蝣，在这尘世相互扶持。虽然个性截然不同，但相处中越来越互相理解。看似强的林鹤其实内心敏感脆弱，看似弱的沈安也能为了情而坚定自我。其实我看到林鹤对沈安的患得患失有点像父母对孩子的爱，拼劲全力给你能力范围内好的，某一天孩子的羽翼丰满是不是会离开家，从此不再回来？这就是所谓爹系嘛。 读者 荔枝桃桃-不加糖 太好看了，简直绝配，沈安真的好招人喜欢，有点小哭包娇气但是很容易哄，太可爱，林鹤是比较偏执占有欲强，但是可以理解。感觉作者把两个人都塑造得好真实，人物好像活了过来就在现实中一样，太真实了，我好喜欢这篇。 读者 jiangyetin 越到后面看到了沈安的成长。挺好的，不是漂亮废物了，是很有包容性的漂亮小可爱。我要是林鹤我也会很爱他的，在一段爱里
青春爱情文学,我亲爱的唐先生,家奕,34.30,中国华侨出版社,自营,灰姑娘和王子牵手之后，生活仍在继续。 就像颜小姐和唐先生的故事。 他一直等待。她一直拒绝。 她忘了，没有人会永远等一个人。 如果他走了九十九步，那么她不介意走*后一步。 谁说她今天不能当新娘？ 她偏要！是她的，她抢也要抢回来！ 你的心，我收下，这辈子，都不辜负。 世上的人千千万，专宠一个你。
青春爱情文学,亲爱的鸵鸟小姐 （全二册）,竹宴小生/记忆坊出品/有容书邦/发行,42.70,江苏凤凰文艺出版社,自营,★被封杀的影后重返娱乐圈的逆袭之路！★过气女明星vs 老干部 影帝 戏里戏外演绎甜宠蜜恋★精修版结局 新增实体书独家番外，超值！ ★长踞晋江收入金榜，横扫晋江各大榜单，上亿积分、百万点击作品★关键词：娱乐圈励志偶像暖萌甜宠女神逆袭
青春爱情文学,凝爱成珠·终结篇签名版,尼卡,38.80,百花洲文艺出版社,自营,倾城记 是博采雅集本年度重磅推出的言情产品线， 倾城记 与诸多一线大神签约合作，策划出版了多本畅销书籍并成功授权运作了数本影视版权，与全国多家影视公司均有合作。 倾城记 品牌系列重磅产品共包括：《东风恶》、《倦寻芳》、《凝爱成珠》、《为你唱情歌》、《羽白》、《寻瑶》、《倾世风华》、《孤凤吟》、《浮生三世》、《逆天皇妃》等畅销书籍。 待出版上市的有《*宠》、《废后将军》、《路从今夜白》、《路从今夜白：校园篇》等作品。
青春爱情文学,南音（上、下）套装（当当独家珍藏笛安签名本）,笛安,37.20,暂无出版商,自营,经过了《西决》的舒缓，以及《东霓》的恣意，“龙城三部曲”的落幕之作——《南音》更为复杂，也更为沉重。前两部中登场过的几乎所有角色，在《南音》里都将面临全新的考验。一幕幕更为尖锐的冲突就此上演，关于忠诚和背叛，关于在几种质地不同却同样真诚的“爱”里的选择，甚至关于正邪是非，关于罪孽和救赎，关于生死。笛安用超越年龄的睿智、沉稳与娴熟的文字，丰满而立体的展现了一个家族的命运。
青春爱情文学,念你在璀璨之巅（超人气畅销书作者云拿月青春电竞逐梦力作！新版全升级、新增独家番外——小清欢女主齐欢登场！风炫文化出品）,云拿月/风炫文化,35.60,江苏凤凰文艺出版社,自营,◎《小清欢》《我见银河》《十三幺》人气畅销作者 云拿月 高分青春电竞力作来袭！ ◎ 平台收藏 近7W ，作者微博粉丝17W！超话粉丝近1W！超高流量数据引起万千粉丝关注！ ◎ 又飒又甜全能学霸迎念 腹黑傲娇电竞大魔王喻凛然 ，青春 电竞 逐梦 女追男 ◎你特别特别好。我想给你举这世上漂亮的灯牌。 ◎新版升级 ！新增独家番外、全文全新修订、封面大气、内页8P精美彩插！ ◎随书赠品丰富： 剧场漫画书签/世界赛入场券/夺冠签名合影
青春爱情文学,且以深情共余生（全二册）,汐奚,41.20,青岛出版社,自营,◆一场势均不力敌的婚约，他迫于父命结婚登记，她完美演戏只盼落幕。 ◆ 如果有个男人，在你失落时哄你开心，在你无助时护你周全，在你需要时守在身边。你所有想要的，他都可以给你。你所有不想要的，他都会默默帮你收藏。这样的男人，你们会不会爱上？ ◆我们的相遇，不是一见钟情，却是*完美的契合。 ◆千万点击，万条评论，全新修订，新增独家万字番外呈现。
青春爱情文学,放弃我，抓紧我（全二册）（附赠2张卡贴+2张主演明信片）,苏静初,41.20,湖南文艺出版社,自营,"陈乔恩、王凯、乔任梁领衔主演 湖南卫视重磅热播的年度时尚浪漫爱情大剧《放弃我，抓紧我》同名小说 任时光匆匆流去，不改初心，我只在乎你 ★《放弃我，抓紧我》同名影视剧是由梦幻星生园影视出品，由陈乔恩、王凯、乔任梁等超高人气演员领衔主演的年度时尚浪漫爱情大剧。该剧将于2016年12月起在湖南卫视金鹰独播剧场重磅热播。 ★该剧未播先红，微博同名话题阅读量已超1,600,000,000！相关主演微博转发量近7万！同名小说首次出版，先睹为快！ ★陈乔恩时隔四年回归都市剧，王凯首次挑战霸道总裁，婚纱女王与时尚总裁的爱情碰撞令人期待十足！ ★独家附赠超清唯美剧照画册『初心』，内含数十张甜蜜剧照，超值典藏，不容错过！"
青春爱情文学,一念情起：终结篇,九月如歌,35.90,江苏文艺出版社,自营,◆千万粉丝翘首以待，年度备受好评的豪门虐恋洒泪完结 ◆网络亿万点击，连载期间11次月票榜冠军，9次连冠，网站订阅总榜NO.1 ◆新增两万字独家番外 随书附赠精美书签 涂色卡自制书签，自制书签哦~ 十年如一日沉淀，才知道**的爱情是我和你，纵然跨越万水千山，我也一定会回到你身边 哪怕这个世界未必温暖，我也始终相信，能再相遇已是再好不过的事 他曾经以为于男女之间来说 这世间*诱人、*像海誓山盟的三个字便是 我爱你 其实不然 原来这世间*诱人的三个字不是 我爱你 而是 我想你 甜的、辣的、酸的、苦的，她都记得 她错也错过，对也对过 无论如何，在她的心里，他们已经不能再分开 谁也不能 他跟不跟她说 我爱你 三个字，她都觉得不重要 重要的是，在一起 悦读纪精品推荐： 《浅爱，深喜欢》：「师小札 倾情巨献」喜欢是一朝一
青春爱情文学,原始再来（上下册）,月下桑,41.70,世界知识出版社,自营,暂无简介
青春爱情文学,我和你差之微毫的世界（全二册）,北倾/悦读纪,41.20,青岛出版社,自营,1、虐中有甜/笑中带泪，是独一无二的温情/也是刻骨铭心的伤情。 2、他的世界温暖光明，她的世界阴冷苍凉，虽差之微毫，但失之千里。 3、记忆中她永远是那个光着脚在雨中奔跑的孩子，孤苦无依，狼狈落魄。他发现她，怜惜她，领养她，爱护她。 4、当她的感情懵懂却又炽烈时，他一次次躲避她，伤害她。而她定要翻过千山万水，即便挫骨扬灰，也要抓住他。 5、因为捕获他，便是她的一场新生 6、亿万点击，八千高赞，晋江原创网*受瞩目治愈系爱情小说，一经发文，万众瞩目，备受期待！ 7、这个男人的气度、风华，无论是在哪个瞬间，都能让她明白，她与他不属于同一个世界。 他与生俱来的优雅、贵气、高高在上，都是她难以匹敌的。可是他对她说：我在牵住你手的时候，你也要学着握住我的手。
青春爱情文学,女配三岁半(共2册),锦橙/悦读纪,38.70,青岛出版社,自营,1.晋江9.8分金榜作品，读者收藏10万 、书评10万 。妖界幼崽穿进书中人类世界，完成系统任务，逆转黑化命运，拯救覆灭家族 精彩连连。 2.人类、妖怪、克隆人、仿生人，亲情、友情、爱情 刻画细腻传神，代入感满满，爆笑不断，感人催泪。 3.装帧设计精美，新增万字独家番外，随书附赠主题海报、书签。
青春爱情文学,谋凤(套装全二册),叶梵/记忆坊出品/有容书邦/发行,41.20,江苏凤凰文艺出版社,自营,传言中，她定国长公主豢养男宠无数，强抢朝廷命官为夫， 殊不知，在感情一事上，她就是一张白纸。 生命中她遇到两个克星， 一个是沉默寡言却处处护她周全的侍卫小武， 一个是月朗风清又神秘的南平王世子叶斩渊， 为什么她越来越觉得两个人那么相似？ 然而爱她护她的小武早已为了救她殒命崖下， 这一次，她是否终于有机会挽回所爱之人？
青春爱情文学,如果蜗牛有爱情（典藏版）,丁墨/白马时光,35.80,百花洲文艺出版社,自营,◆《如果蜗牛有爱情》同名影视剧由企鹅影业与正午阳光影业联合出品，侯鸿亮任制片人，张开宙导演，朱朱编剧，王凯、王子文领衔主演。超强阵容演绎经典，2016年10月腾讯视频播出！ ◆悬爱作家丁墨超人气甜宠爱情故事。 ◆增加全新番外，完美典藏。 ◆我不介意等待，只要后等到的人是你，就好。 重磅推荐： 《莫负寒夏》：今生，陪你轰轰烈烈一场又如何？我要让我爱的男人光芒万丈地活着。 《美人为馅》套装：我爱上了一个女孩。她像阳光般温暖，她像斗士般勇敢。 《枭宠（全二册）》（限量签名版，先到先得；赠送精美星云卡贴）
青春爱情文学,让我们将悲伤流放（五周年完美纪念版）,飞烟,34.30,江苏文艺出版社,自营,有一种爱，明明想放弃，却无法放弃； 有一种爱，明知是煎熬，却又躲不开； 有一种爱，明知无前路，心却早已收不回来。 这是一段关于真爱和忧伤的故事—— 四个风云人物织就的惊世纠缠， 正悬挂在浩如烟海的红尘彼岸， 静静地守望，守望幸福，守望希望，守望理想， 守望春暖花开、雪霁天晴的那一天…… 精彩同类作品推荐： 《夜凝夕（五周年完美纪念版）》、《夜凝夕2飞烟（五周年完美纪念版）》、《夜凝夕3花事了》、《绝色倾城》。
青春爱情文学,他与星辰皆璀璨(上、下册）,南音音,41.20,青岛出版社,自营,◆高能甜宠，让你心跳指数爆棚的恋爱读物。 ◆阅文白金大神南音音，风云人物，粉丝数量突破40万，连获诸多佳绩，目前该书还在连载中，无结局，粉丝无不翘首以盼。 ★她爱的这个男人，如星光一般璀璨，出现在她的世界，带给她以无上尊荣。 ★全新版本，新增未公开番外，Q萌情侣念卡片超值赠送。
青春爱情文学,却绿（全2册）,这碗粥/魅丽文化,41.20,江苏凤凰文艺出版社,自营,高口碑 言情猎奇题材扛鼎作者这碗粥温情新作 青春校园 建筑师 青梅竹马 九岁那年，叶翘绿遇见叶径。 在世二十六年，叶径只遇过这样一个叶翘绿。她很聪明，也很单纯。 无论遇到什么事，只要她一回头，他就会在。说着凉薄的话，做着*温暖的事。
青春爱情文学,全世界我只喜欢你（全二册）,红九,41.20,百花洲文艺出版社,自营,当红作家 红九 ZUI新力作 一段关于爱与成长的故事 所有的相遇，都是久别重逢 而所有的相爱，都是命中注定 她记得全世界，但唯独忘记了他
青春爱情文学,破碎的时光I+II豪华典藏套装,沈肯尼/白马时光,42.90,百花洲文艺出版社,自营,☆人气作家沈肯尼畅销经典首次完整披露。 ☆新增数万字全新内容，回归初始人物命运，意外结局神秘揭晓。再版后记独家呈现沈肯尼心路历程。 ☆专色印刷，精美双封，高端设计，封面为沈肯尼本人亲自出镜.。 ☆请把所有的烦恼、沮丧、谎言、坎坷、失望、挣扎、幻灭、背叛、伤害都交由时间去经手，请你永远用赴汤蹈火的勇敢去面对生活。因为上天会善待所有在情感中勇敢且真诚的人们。 沈肯尼 重磅推荐： 《对的时间对的人》：让所有人都会快乐的暖萌爱情故事。 《他来了，请闭眼》：智商无上限、情商无下限的单细胞生物掉落爱情陷阱。
青春爱情文学,莫负寒夏(全二册）（丁墨全新情深力作，随书附赠S&J日程笔记本。）,丁墨/白马时光,35.80,百花洲文艺出版社,自营,◆超人气作家作者丁墨全新情深力作。 ◆从泥泞尘世到浮华帝国，她走向生命更开阔孤独的远方。再回首，希望你和我，还是彼此珍重的模样。 ◆悬爱力作《美人为馅》《如果蜗牛有爱情》同名影视剧正在火热拍摄中，即将掀起2016年收视风潮！ ◆新增番外，随书附赠S J日程笔记本 重磅推荐： 《美人为馅》套装：我爱上了一个女孩。她像阳光般温暖，她像斗士般勇敢。 《如果蜗牛有爱情》：我不介意等待，只要后等到的人是你，就好。 《你和我的倾城时光》：时光倾城，只因有幸遇到的你，携手共度，一切才变得不同。
青春爱情文学,刚好有你在,夏正正,39.80,长江文艺出版社,自营,"1. 这个世界的太多事情都太过复杂，不如把心情变得简单而纯粹，来享受这一本充满爱意的故事书。能让你相信爱情，相信一切，相信时间所有美好的事物，请让我们做彼此*坚强的依靠。在黑暗中, 不怕黑，在光明里，不畏光。 2. 微博71万粉丝， 一个 APP高赞作者，豆瓣评分**治愈系作家夏正正温暖新作。 3. 特邀著名漫画家PP殿下绘制全书插图，全彩精装，超值典藏。 4. 这本书可以送给心爱的人，高圆圆、赵又廷的婚礼请柬用语便出自本书。"
青春爱情文学,偷偷许个愿（新增出版独家番外！万物皆空，唯有天边火光闪烁，那是我的林燃）,怯喜/悦读纪,48.10,青岛出版社,自营,1、我曾独自穿越时间的荒野，把一切抛在身后，孤身从荆棘中走过，无人与我同行。万物皆空，唯有天边火光闪烁，那是我的林燃。 2、深情专一的痞帅男孩 坚韧执着的学霸少女 林燃 盛青溪 新晋人气言情作者怯喜燃动青春之作！ 3、 想什么想这么认真？ 想你。 4、 林燃，你喜欢吃草莓。 嗯，我喜欢草莓，你喜欢我。 5、以前的林燃，不相信爱，不期待爱。 如今的林燃，相信这世间有人爱他如生命。 6、他那颗冰冻的心因她的到来而燃起大火。她像是坠入原野的那么一丁点儿火星，只那么一点儿，只需一个眼神、一个微笑、一个拥抱就能将他降服。 7、全文精心修订，新增出版独家番外！随书附赠精美海报、素描图、明信片、书签！
青春爱情文学,有生之年，狭路相逢套装,梅子黄时雨,46.90,四川文艺,自营,★ 畅销言情作家 梅子黄时雨 畅销五年口碑力作 ★ 有生之年，殇离别；狭路相逢，再遇见 ★ 七则惊喜番外 独家后记 ★ 随书附赠2019年历海报 2张 捕梦卡 ★ 我想赌一次，赌命，如果这次输了，我愿赌服输。 ★ 生命来来往往，只有你在身边，才所谓来日方长。 重磅推荐： 《翅膀之末》：畅销言情作家沐清雨继《云过天空你过心》后又一航空偶像燃情力作。你在云端上飞翔，我在苍穹下守望。 《时光微微甜》：萌神作家酒小七高人气爆笑 * 甜宠 * 燃情力作！随书附赠人物折立书签 新增万字番外！今日份的甜！ 了解一下《沉睡时光里的爱》：青春甜萌小天后木小木全新作品。一本甜到骨子里的小说，跨越一切时间、地域，以及障碍。在爱情面前，没有什么不可能。
青春爱情文学,绯闻恋人（限量作者亲签版！我花钱雇总裁上恋爱综艺。所有的不期而遇，都是我的处心积虑。）,昭乱/白马时光,50.20,百花洲文艺出版社,自营,★ 新锐作者昭乱高口碑甜蜜之作，新增万字全新番外。 ★ 精美装帧，诚意典藏。 采用双封面印刷设计， 暗夜玫瑰 和 星河共你 同时拥有。上下册各含8P精美彩印，还原故事真实的悸动。 ★ 随书心意赠品，重温感动。 随书附赠作者全新创作的男主角高中时期的检讨书，梦回青葱校园的浪漫初遇。 Q版异性书签，便于收藏与阅读记录。 谢厌迟趣味小事小册子，全新绘图，可爱收藏。 ★ 不羁大少谢厌迟 明艳美人秦郁绝 谢厌迟永远臣服于秦郁绝 ★ 大小姐，这学校里没人管我的。 那现在有人管了。 我挺记仇的。 这是我的名字，你可以记很久。 我们高中的时候曾经当过一段时间的校友。 然后她爱多管闲事。 有天我违反校规被她逮住，她就扯着喊我写检讨。 别人写三千字，我写三千五百字。 久别重逢后就暗生情愫了对吧？ 不是在久别重逢之后
青春爱情文学,绯闻恋人（我花钱雇总裁上恋爱综艺。所有的不期而遇，都是我的处心积虑。）,昭乱/白马时光,50.26,百花洲文艺出版社,自营,★ 新锐作者昭乱高口碑甜蜜之作，新增万字全新番外。 ★ 精美装帧，诚意典藏。 采用双封面印刷设计， 暗夜玫瑰 和 星河共你 同时拥有。上下册各含8P精美彩印，还原故事真实的悸动。 ★ 随书心意赠品，重温感动。 随书附赠作者全新创作的男主角高中时期的检讨书，梦回青葱校园的浪漫初遇。 Q版异性书签，便于收藏与阅读记录。 谢厌迟趣味小事小册子，全新绘图，可爱收藏。 ★ 不羁大少谢厌迟 明艳美人秦郁绝 谢厌迟永远臣服于秦郁绝 ★ 大小姐，这学校里没人管我的。 那现在有人管了。 我挺记仇的。 这是我的名字，你可以记很久。 我们高中的时候曾经当过一段时间的校友。 然后她爱多管闲事。 有天我违反校规被她逮住，她就扯着喊我写检讨。 别人写三千字，我写三千五百字。 久别重逢后就暗生情愫了对吧？ 不是在久别重逢之后
青春爱情文学,张皓宸“创意插画故事集”后来时间都与你有关+我与世界只差一个你+谢谢自己够勇敢（全三册）,张皓宸/果麦文化,57.40,天津人民出版社,自营,畅销2年销量500万之后，仍然马不停蹄地一往无前。 遇见你，后来时间都与你有关 张皓宸，始终温暖陪伴！ 90后、颜值高、漫画家、作家、正能量，都是他的标签，但不能去定义他，从他的新书中，你能看见更多惊喜。 那些甜甜蜜蜜的情话他从哪儿学来的？那些大龄单身女青年贴切的内心世界他是怎么知道的？他怎么把这个无聊的世界里流水账一样的生活编排得如此活色生香、充满了小可爱和小幽默的？ 作为编辑，看完新书，我的内心OS是，这人也太会写故事了吧！很想把他抓过来，为着那些好奇的问题严刑拷打一番，不过他肯定会狡黠地眨下眼，一脸无辜地说：一不小心就写成这样了。 他很可爱，你舍不得打他。 他的内心同时住着一个小男孩和沧桑大叔，于是乎，那些故事和过去、回忆有关，他尽情描述了属于青春的爱情和友谊，非常
青春爱情文学,绝色大陆(全三册)男色是鸩毒or美酒，爱情是童话or欲望？原来美色真的可以当饭吃！随书赠送签印书签。（当当独家销售）,林家成,47.90,江苏文艺出版社,自营,本书更是别有新意，作者杜撰了一个妖气冲天的大陆，一个野兽初进化成人的神话世界，还搜罗了各式奇珍怪兽，将神话与现实结合在一起，形成了别具一格的神话般的爱情。故事中，有暗黑系的腹黑帅哥，有霸气冲天的肌肉型男，有阳光明媚的花样少年，有外表清纯内心复杂的阴谋哥，作者将豆蔻少女们心中憧憬的各路帅哥都收入书中，谱写了在绝色大陆上发生的“爱之神奇”。
青春爱情文学,美人为馅套装（全两册）,丁墨/白马时光,50.40,百花洲文艺出版社,自营,◆悬爱作者丁墨推理言情力作。终极大结局 前传大放送，新增独家番外。 ◆一段失忆，一个谜局，一组神秘的死亡符号。他和她一步步接近罪恶，也一步步接近爱情。 ◆我爱上了一个女孩。她像阳光般温暖，她像斗士般勇敢。 ◆附赠男女主角肖像记忆拼图 精美手绘明信片。 重磅推荐： 《应许之日》：不要问我为什么会对你一见倾心，因为我是你流浪过的一个地方。超值赠送全套9枚辛夷坞暖伤纪念版书签。 《我若在你心上》：演绎一场骄傲与平凡的邂逅，一次无畏的真心相守，我愿一辈子住在你心上，那里是世界上*柔软的地方。 推荐您购买白马时光其他畅销书：
青春爱情文学,小妖的金色城堡(套装全二册）,饶雪漫,57.00,长江文艺出版社,自营,1、《小妖的金色城堡》是饶雪漫青春疼痛系列开山之作，她精灵一样的文字将少女内心的寂寞和盼望宣泄得淋漓尽致。 2、 没有人永远十七岁，但永远有人十七岁 ，书中动人的故事在委婉地劝慰青年珍惜青春，乐观向上。 3、本书承载着万千读者珍藏的成长记忆，书中独家收录饶雪漫写给七七的密信：亲爱的你不必归来。
青春爱情文学,《情似故人来》套装（上中下),文安初心忆故人,68.20,现代出版社,自营,★ 当代文学沉淀之作，深情入骨，虐心动人、*奇思妙想之高格局言情奇书! 当当网全国独家签名本发售：先到先得，机不可失！ 为保证签名本图书在运输过程中不受损害，《情似故人来》套装（上中下）签名本由作者不惜辛苦，亲自赶往印厂，签名后再塑封，广大读者可放心购买！ ★ 前世诀别，今生何处？ 《你是我不能说的秘密》畅销之后， 都市燃情天后 文安续写*深情【前世今生】爱情篇章： 《你是我不能说的秘密》是文安的作品，讲述一段无关道德沦陷，只谈爱与不爱的爱情故事，上市后迅速成为畅销图书，半年内连续加印三次，备受读者、粉丝追捧。《情似故人来》继续《秘密》的细腻深情的文字风格，构思更加巧妙，架构更加大气磅礴，讲述一段跨越百年、从民国到现代，两世轮回前世今生爱情传奇。 ★ 三生石，三生路，轮
青春爱情文学,长相思套装（全三册）,桐华,74.30,中国友谊出版公司,自营,1、《长相思》作为桐华本人*满意的作品之一，是 山经海纪 系列故事的完结篇，故事背景宏大，人物众多且各具风格，以情感为主线，但不仅有刻骨铭心的爱情，更有家国天下的格局和濡沫共担的亲情和选择。 2、桐华2019年的全新经典修订版，不仅是对文字措辞的修订，更对整个的故事架构和人物性格进行了全面全新的梳理和精进，故事逻辑线更清晰，人物选择和命运更饱满。是*值得收藏的经典版。 3、封面设计上启动全新的设计理念和风格，在整体 山经海纪 的概念上更加精致和升华，将经典大气的风格做到了极致。三本书所选场景和事物均对应 相思 而起。 封面创意：山海两相望，相思求不得《长相思1 如初见》：云中霞。山间雾起，霞光满天，此情此景，当的起浪漫的相思一场，不知所思之人身在何处，是否也会和我一起抬头仰望？ 《长相思2 诉衷情》：林
青春爱情文学,再生缘：我的温柔暴君（白金纪念版）,墨舞碧歌,58.80,江苏文艺出版社,自营,云苍大陆?天帝龙王?异世皇子?西凉国王 宰相谋逆?太后篡国?藩王夺权?国家之战 “三生三世”系小说掌门人墨舞碧歌代表作 经久不衰的畅销经典——风靡五载?白金纪念?独家典藏 献给我们所有人的青春，如果爱，请深爱，一生一次一个人！ 附赠：著名插画师唐卡手绘明信片（限量版）+精美彩插+剧情地图 他是云苍大陆西凉国传说中*冷酷睿智、果敢狠辣的王者， 她是曾被算命瞎子批为“凰”命的奇女。 时空流转，陵谷沧桑，这绝世的情缘，是否三生不断？ 他们面对命运女神的诅咒，怎样才能不诉离殇？ 虽说是生死有命，但这尘世，情思终是难断。 被时光掩埋的谎言，苍白了谁的柔情，沧桑了谁的信念？ 是否还要千年陌路，才能再次换回前世的依恋？ 什么是三生的情缘？什么是惊世的爱恋？ 什么是千古绝唱？什么是永远的从前？ 如果爱，就要去深爱！ 绾发结
青春爱情文学,曾许诺,桐华,64.80,中国友谊出版公司,自营,★豆瓣评分8.3，是 山经海纪 系列故事的开篇之作。故事背景宏大，人物众多且各具风格，以情感为主线，但不仅有刻骨铭心的爱情，更有家国天下的格局和重任，一诺既出，山海无阻。 ★桐华2019年的经典修订版，新增6000字番外和套系版序言，时隔多年，站在全新的立场和视角对故事进行解读，是*值得收藏的经典版。 ★独家赠送超大版 山经海纪 系列人物关系海报，首次对整个 山经海纪 系列故事进行全面的总结和梳理，一张图帮你梳理完整故事线。 ★封面设计上启动全新的设计理念和风格，在整体 山经海纪 的概念上更加精致和升华，将经典大气的风格做到了极致。
